Date,BIL,GLD,SPY,TLT
2005-05-23,,41.619998931884766,81.57239532470703,48.314334869384766
2005-05-24,,41.72999954223633,81.3817138671875,48.44772720336914
2005-05-25,,41.869998931884766,81.32041931152344,48.10909652709961
2005-05-26,,41.689998626708984,81.7562255859375,48.093711853027344
2005-05-27,,41.880001068115234,81.89247131347656,48.145050048828125
2005-05-31,,41.650001525878906,81.36810302734375,48.74018096923828
2005-06-01,,41.529998779296875,82.06272888183594,49.33698654174805
2005-06-02,,42.099998474121094,82.23979949951172,49.455448150634766
2005-06-03,,42.16999816894531,81.82438659667969,49.04863739013672
2005-06-06,,42.47999954223633,81.74946594238281,49.30608367919922
2005-06-07,,42.380001068115234,81.81070709228516,49.697452545166016
2005-06-08,,42.34000015258789,81.6609115600586,49.4605827331543
2005-06-09,,42.27000045776367,82.04907989501953,49.41938018798828
2005-06-10,,42.619998931884766,81.8583984375,48.863258361816406
2005-06-13,,42.779998779296875,82.11719512939453,48.56973648071289
2005-06-14,,42.599998474121094,82.30789947509766,48.25043487548828
2005-06-15,,42.7400016784668,82.46453094482422,48.33799743652344
2005-06-16,,43.459999084472656,82.6756362915039,48.58000946044922
2005-06-17,,43.630001068115234,82.98194885253906,48.57489013671875
2005-06-20,,43.65999984741211,83.00931549072266,48.49247741699219
2005-06-21,,43.810001373291016,83.05721282958984,48.84779357910156
2005-06-22,,43.720001220703125,83.12560272216797,49.43996047973633
2005-06-23,,44.02000045776367,81.95632934570312,49.38850784301758
2005-06-24,,43.900001525878906,81.35462188720703,49.63566207885742
2005-06-27,,43.90999984741211,81.47088623046875,49.76953887939453
2005-06-28,,43.45000076293945,82.15460968017578,49.42970657348633
2005-06-29,,43.630001068115234,81.93582153320312,49.35244369506836
2005-06-30,,43.439998626708984,81.4913558959961,49.795284271240234
2005-07-01,,42.70000076293945,81.73065185546875,49.19173812866211
2005-07-05,,42.279998779296875,82.38707733154297,48.72673416137695
2005-07-06,,42.25,81.69651794433594,48.995418548583984
2005-07-07,,42.36000061035156,82.01786804199219,49.0987548828125
2005-07-08,,42.2599983215332,82.95465087890625,48.8972282409668
2005-07-11,,42.540000915527344,83.37857818603516,48.8972282409668
2005-07-12,,42.63999938964844,83.59738159179688,48.62339401245117
2005-07-13,,42.349998474121094,83.71358489990234,48.55104064941406
2005-07-14,,41.900001525878906,84.04182434082031,48.427005767822266
2005-07-15,,42.04999923706055,83.99396514892578,48.55622100830078
2005-07-18,,42.0099983215332,83.65889739990234,48.19450378417969
2005-07-19,,41.88999938964844,84.11701202392578,48.365013122558594
2005-07-20,,42.20000076293945,84.40422821044922,48.62856674194336
2005-07-21,,42.459999084472656,83.91190338134766,47.96712112426758
2005-07-22,,42.45000076293945,84.47256469726562,48.33918762207031
2005-07-25,,42.5099983215332,84.23329162597656,48.16348648071289
2005-07-26,,42.25,84.33580780029297,48.24100112915039
2005-07-27,,42.439998626708984,84.64352416992188,48.16348648071289
2005-07-28,,42.75,85.1768798828125,48.592376708984375
2005-07-29,,42.81999969482422,84.60929870605469,48.1118278503418
2005-08-01,,43.130001068115234,84.54779052734375,47.93289566040039
2005-08-02,,43.13999938964844,85.05382537841797,47.77729415893555
2005-08-03,,43.529998779296875,85.27943420410156,48.010677337646484
2005-08-04,,43.68000030517578,84.59565734863281,47.91214370727539
2005-08-05,,43.599998474121094,84.02128601074219,47.53870391845703
2005-08-08,,43.349998474121094,83.86404418945312,47.4505615234375
2005-08-09,,43.34000015258789,84.37004089355469,47.626930236816406
2005-08-10,,43.650001525878906,84.32902526855469,47.57501220703125
2005-08-11,,44.45000076293945,84.6640396118164,47.906951904296875
2005-08-12,,44.4900016784668,84.14440155029297,48.394474029541016
2005-08-15,,44.130001068115234,84.6640396118164,48.27000045776367
2005-08-16,,44.54999923706055,83.56321716308594,48.60712432861328
2005-08-17,,43.90999984741211,83.55633544921875,48.28556442260742
2005-08-18,,43.83000183105469,83.54950714111328,48.643428802490234
2005-08-19,,43.599998474121094,83.740966796875,48.63819885253906
2005-08-22,,43.70000076293945,83.740966796875,48.586395263671875
2005-08-23,,43.7599983215332,83.58367919921875,48.80938720703125
2005-08-24,,43.59000015258789,82.83838653564453,48.856101989746094
2005-08-25,,43.72999954223633,83.13923645019531,49.011661529541016
2005-08-26,,43.61000061035156,82.57173919677734,48.99610900878906
2005-08-29,,43.56999969482422,83.2076187133789,49.05834197998047
2005-08-30,,43.0099983215332,82.77001190185547,49.36955642700195
2005-08-31,,43.400001525878906,83.81616973876953,49.7844352722168
2005-09-01,,44.220001220703125,83.754638671875,49.48466873168945
2005-09-02,,44.25,83.60418701171875,49.526302337646484
2005-09-06,,44.27000045776367,84.58199310302734,49.177555084228516
2005-09-07,,44.33000183105469,84.72560119628906,48.71438217163086
2005-09-08,,44.599998474121094,84.4452133178711,48.76645278930664
2005-09-09,,44.84000015258789,85.19737243652344,48.922584533691406
2005-09-12,,44.88999938964844,85.02642059326172,48.584266662597656
2005-09-13,,44.560001373291016,84.55463409423828,48.839317321777344
2005-09-14,,44.959999084472656,84.24694061279297,48.65192413330078
2005-09-15,,45.41999816894531,84.20591735839844,48.25119400024414
2005-09-16,,45.81999969482422,84.80467224121094,47.933712005615234
2005-09-19,,46.25,84.52314758300781,48.03779602050781
2005-09-20,,46.22999954223633,83.80903625488281,48.16267395019531
2005-09-21,,47.060001373291016,83.02619171142578,48.61030578613281
2005-09-22,,46.36000061035156,83.32147979736328,48.56345748901367
2005-09-23,,46.279998779296875,83.39015197753906,48.199134826660156
2005-09-26,,46.56999969482422,83.48628234863281,47.980552673339844
2005-09-27,,46.25,83.46569061279297,48.048221588134766
2005-09-28,,46.79999923706055,83.5480728149414,48.37089538574219
2005-09-29,,47.099998474121094,84.2279052734375,48.15232849121094
2005-09-30,,46.70000076293945,84.48886108398438,47.98576736450195
2005-10-03,,46.41999816894531,84.18669128417969,47.610572814941406
2005-10-04,,46.45000076293945,83.23905944824219,47.76738739013672
2005-10-05,,46.36000061035156,82.14727020263672,47.976383209228516
2005-10-06,,47.209999084472656,81.85197448730469,47.793453216552734
2005-10-07,,47.36000061035156,82.13351440429688,47.98681640625
2005-10-10,,47.369998931884766,81.43997192382812,47.95548629760742
2005-10-11,,47.38999938964844,81.32325744628906,47.856197357177734
2005-10-12,,46.849998474121094,80.68463897705078,47.39115905761719
2005-10-13,,47.02000045776367,80.6365737915039,47.21870803833008
2005-10-14,,46.79999923706055,81.488037109375,47.14556884765625
2005-10-17,,47.2599983215332,81.79014587402344,47.13508224487305
2005-10-18,,47.0,80.90435791015625,47.18737030029297
2005-10-19,,46.34000015258789,82.25027465820312,47.2082633972168
2005-10-20,,45.97999954223633,80.80135345458984,47.33366775512695
2005-10-21,,46.52000045776367,81.11724853515625,47.772544860839844
2005-10-24,,46.38999938964844,82.37385559082031,47.401607513427734
2005-10-25,,47.060001373291016,82.20903778076172,46.99406051635742
2005-10-26,,46.93000030517578,81.96871948242188,46.64919662475586
2005-10-27,,47.18000030517578,81.09663391113281,46.81640625
2005-10-28,,47.220001220703125,82.26397705078125,46.82160186767578
2005-10-31,,46.400001525878906,82.49058532714844,46.910465240478516
2005-11-01,,45.72999954223633,82.7377700805664,46.85639572143555
2005-11-02,,46.130001068115234,83.60298919677734,46.63595962524414
2005-11-03,,45.959999084472656,83.96007537841797,46.32107162475586
2005-11-04,,45.5099983215332,83.8502426147461,46.24760818481445
2005-11-07,,45.77000045776367,83.93265533447266,46.40503692626953
2005-11-08,,45.90999984741211,83.93265533447266,46.85639572143555
2005-11-09,,46.560001373291016,84.0425033569336,46.37353515625
2005-11-10,,46.47999954223633,84.69480895996094,46.94036102294922
2005-11-11,,46.79999923706055,84.98324584960938,46.966609954833984
2005-11-14,,46.619998931884766,84.9352035522461,46.61498260498047
2005-11-15,,46.65999984741211,84.62616729736328,46.91938781738281
2005-11-16,,47.779998779296875,84.79781341552734,47.4127082824707
2005-11-17,,48.47999954223633,85.5875244140625,47.528160095214844
2005-11-18,,48.459999084472656,85.92398834228516,47.30775833129883
2005-11-21,,48.9900016784668,86.35659790039062,47.449405670166016
2005-11-22,,49.31999969482422,86.72740936279297,47.51241683959961
2005-11-23,,49.150001525878906,87.22866821289062,47.3287353515625
2005-11-25,,49.41999816894531,87.29735565185547,47.501922607421875
2005-11-28,,49.7400016784668,86.6793441772461,47.73808288574219
2005-11-29,,49.79999923706055,86.58319091796875,47.286773681640625
2005-11-30,,49.099998474121094,86.11622619628906,47.2342643737793
2005-12-01,,50.16999816894531,86.99520111083984,47.16045379638672
2005-12-02,,50.31999969482422,87.1051025390625,47.17633056640625
2005-12-05,,50.779998779296875,86.9196548461914,46.96541976928711
2005-12-06,,50.88999938964844,87.08445739746094,47.44510269165039
2005-12-07,,51.31999969482422,86.57634735107422,47.265869140625
2005-12-08,,51.900001525878906,86.5213851928711,47.57162857055664
2005-12-09,,52.400001525878906,86.74803161621094,47.19738006591797
2005-12-12,,52.560001373291016,86.83036804199219,47.10774230957031
2005-12-13,,51.650001525878906,87.42095947265625,47.28173828125
2005-12-14,,50.349998474121094,87.76426696777344,47.76665115356445
2005-12-15,,50.2400016784668,87.51021575927734,47.65065002441406
2005-12-16,,50.09000015258789,87.22857666015625,47.80881118774414
2005-12-19,,50.220001220703125,86.77981567382812,47.85626220703125
2005-12-20,,49.040000915527344,86.8626937866211,47.79825210571289
2005-12-21,,49.369998931884766,87.0007553100586,47.71393585205078
2005-12-22,,50.13999938964844,87.45634460449219,48.09346008300781
2005-12-23,,50.119998931884766,87.50470733642578,48.388614654541016
2005-12-27,,50.63999938964844,86.61418914794922,48.783992767333984
2005-12-28,,51.470001220703125,86.80746459960938,48.647918701171875
2005-12-29,,51.470001220703125,86.4208755493164,48.75383377075195
2005-12-30,,51.58000183105469,85.95147705078125,48.642635345458984
2006-01-03,,53.119998931884766,87.46326446533203,48.57917785644531
2006-01-04,,53.29999923706055,87.87744140625,48.69557189941406
2006-01-05,,52.34000015258789,87.93268585205078,48.63738250732422
2006-01-06,,53.720001220703125,88.66442108154297,48.54737091064453
2006-01-09,,54.599998474121094,88.89224243164062,48.57917785644531
2006-01-10,,54.060001373291016,88.9819564819336,48.18747329711914
2006-01-11,,54.529998779296875,89.2650146484375,48.108055114746094
2006-01-12,,54.43000030517578,88.91294860839844,48.430908203125
2006-01-13,,55.439998626708984,88.83007049560547,48.71148681640625
2006-01-17,,55.2599983215332,88.5884780883789,48.92844772338867
2006-01-18,,54.06999969482422,88.23640441894531,48.91257858276367
2006-01-19,,55.59000015258789,88.57466125488281,48.769649505615234
2006-01-20,,55.20000076293945,86.95933532714844,48.896724700927734
2006-01-23,,55.77000045776367,87.26997375488281,48.8808479309082
2006-01-24,,55.72999954223633,87.3597412109375,48.642635345458984
2006-01-25,,56.13999938964844,87.4356460571289,48.11332321166992
2006-01-26,,55.880001068115234,87.91886901855469,47.90693283081055
2006-01-27,,55.630001068115234,88.73346710205078,47.90693283081055
2006-01-30,,56.68000030517578,88.66442108154297,47.859317779541016
2006-01-31,,56.70000076293945,88.0155258178711,47.991615295410156
2006-02-01,,56.70000076293945,88.6299057006836,47.82747268676758
2006-02-02,,56.97999954223633,87.6013412475586,47.917762756347656
2006-02-03,,56.5,87.16643524169922,48.25770568847656
2006-02-06,,56.720001220703125,87.39424896240234,48.35329818725586
2006-02-07,,54.599998474121094,86.62107849121094,48.12493133544922
2006-02-08,,54.83000183105469,87.4080581665039,48.01337814331055
2006-02-09,,56.18000030517578,87.26309204101562,48.23114776611328
2006-02-10,,54.790000915527344,87.4218521118164,47.9655876159668
2006-02-13,,53.720001220703125,87.26309204101562,47.97089385986328
2006-02-14,,54.4900016784668,88.1881103515625,47.800907135009766
2006-02-15,,53.7599983215332,88.49874114990234,47.917762756347656
2006-02-16,,54.52000045776367,89.16146850585938,47.928382873535156
2006-02-17,,54.959999084472656,88.91981506347656,48.31083679199219
2006-02-21,,55.119998931884766,88.69892883300781,48.23114776611328
2006-02-22,,55.34000015258789,89.23738861083984,48.560489654541016
2006-02-23,,54.63999938964844,89.10623168945312,48.43832778930664
2006-02-24,,55.63999938964844,89.33403015136719,48.36397933959961
2006-02-27,,55.220001220703125,89.36853790283203,48.28428649902344
2006-02-28,,56.06999969482422,88.51944732666016,48.523311614990234
2006-03-01,,56.099998474121094,89.3064193725586,48.23013687133789
2006-03-02,,56.7400016784668,89.29949951171875,47.894317626953125
2006-03-03,,56.279998779296875,88.88534545898438,47.617130279541016
2006-03-06,,55.22999954223633,88.47807312011719,47.20137405395508
2006-03-07,,54.95000076293945,88.33998107910156,47.23332595825195
2006-03-08,,53.970001220703125,88.5263671875,47.21736526489258
2006-03-09,,54.2400016784668,87.93268585205078,47.23332595825195
2006-03-10,,53.83000183105469,88.76799774169922,47.05742645263672
2006-03-13,,54.310001373291016,88.93365478515625,47.02013397216797
2006-03-14,,54.869998931884766,89.86554718017578,47.33465576171875
2006-03-15,,55.119998931884766,90.26594543457031,47.07876205444336
2006-03-16,,55.34000015258789,90.45231628417969,47.50521469116211
2006-03-17,,55.119998931884766,90.52786254882812,47.36124038696289
2006-03-20,,55.16999816894531,90.38235473632812,47.435916900634766
2006-03-21,,54.83000183105469,89.81404113769531,47.1906852722168
2006-03-22,,54.75,90.361572265625,47.29197311401367
2006-03-23,,54.70000076293945,90.17440032958984,47.142704010009766
2006-03-24,,55.709999084472656,90.24373626708984,47.48918533325195
2006-03-27,,56.38999938964844,90.11204528808594,47.31331253051758
2006-03-28,,56.060001373291016,89.55758666992188,46.87086486816406
2006-03-29,,57.06999969482422,90.11894226074219,46.64699935913086
2006-03-30,,58.599998474121094,89.95956420898438,46.321815490722656
2006-03-31,,58.099998474121094,89.98039245605469,46.30583953857422
2006-04-03,,58.470001220703125,89.91105651855469,46.32081604003906
2006-04-04,,58.33000183105469,90.48629760742188,46.27265930175781
2006-04-05,,58.65999984741211,90.79820251464844,46.33684539794922
2006-04-06,,59.279998779296875,90.7011489868164,45.98373794555664
2006-04-07,,58.59000015258789,89.77938079833984,45.53425979614258
2006-04-10,,59.599998474121094,89.91798400878906,45.619895935058594
2006-04-11,,59.0099983215332,89.15560913085938,45.7804069519043
2006-04-12,,59.43000030517578,89.32196807861328,45.50216293334961
2006-04-13,,59.5,89.20413208007812,45.18110275268555
2006-04-17,,61.09000015258789,89.16950225830078,45.347023010253906
2006-04-18,,61.849998474121094,90.58333587646484,45.42729187011719
2006-04-19,,63.75,90.75660705566406,45.14899826049805
2006-04-20,,60.959999084472656,90.88135528564453,45.111568450927734
2006-04-21,,63.20000076293945,90.89521026611328,45.37377166748047
2006-04-24,,61.650001525878906,90.72885131835938,45.55569839477539
2006-04-25,,62.779998779296875,90.3546371459961,45.0152702331543
2006-04-26,,63.650001525878906,90.3753890991211,44.940330505371094
2006-04-27,,62.959999084472656,90.81202697753906,44.99920654296875
2006-04-28,,65.08999633789062,91.11698913574219,45.031333923339844
2006-05-01,,65.16000366210938,90.3753890991211,44.69288635253906
2006-05-02,,66.55000305175781,91.05465698242188,44.811038970947266
2006-05-03,,66.45999908447266,90.71503448486328,44.714378356933594
2006-05-04,,67.4800033569336,91.0407485961914,44.63918685913086
2006-05-05,,67.98999786376953,91.84471130371094,44.907745361328125
2006-05-08,,67.55999755859375,91.73380279541016,44.93461608886719
2006-05-09,,69.68000030517578,91.91400909423828,44.907745361328125
2006-05-10,,70.37999725341797,91.8655014038086,44.98831558227539
2006-05-11,,71.02999877929688,90.75660705566406,44.76809310913086
2006-05-12,,71.12000274658203,89.57146453857422,44.39745330810547
2006-05-15,,67.41000366210938,89.75161743164062,44.57469177246094
2006-05-16,,68.61000061035156,89.6199951171875,44.907745361328125
2006-05-17,,68.1500015258789,87.91505432128906,44.6284294128418
2006-05-18,,67.45999908447266,87.47148895263672,45.23542022705078
2006-05-19,,65.58000183105469,88.08832550048828,45.35361862182617
2006-05-22,,65.30000305175781,87.41606140136719,45.45030975341797
2006-05-23,,66.37999725341797,86.75067138671875,45.4234619140625
2006-05-24,,64.05999755859375,87.44377899169922,45.444915771484375
2006-05-25,,64.69999694824219,88.52491760253906,45.26766586303711
2006-05-26,,65.0999984741211,88.97541809082031,45.23542022705078
2006-05-30,,65.11000061035156,87.39525604248047,45.21397399902344
2006-05-31,,64.2300033569336,88.37245178222656,44.94535446166992
2006-06-01,,62.560001373291016,89.21797943115234,45.14598846435547
2006-06-02,,63.5,89.40513610839844,45.72846221923828
2006-06-05,,63.290000915527344,88.10216522216797,45.669124603271484
2006-06-06,,62.54999923706055,87.88731384277344,45.88481521606445
2006-06-07,,62.279998779296875,87.22892761230469,45.89562225341797
2006-06-08,,60.90999984741211,87.15266418457031,45.98728561401367
2006-06-09,,60.45000076293945,86.87545776367188,46.22998046875
2006-06-12,,60.029998779296875,85.93289947509766,46.267757415771484
2006-06-13,,55.91999816894531,84.93484497070312,46.300106048583984
2006-06-14,,55.619998931884766,85.59329223632812,45.83629608154297
2006-06-15,,57.31999969482422,87.4090805053711,45.57207107543945
2006-06-16,,57.68000030517578,86.77214813232422,45.46957015991211
2006-06-19,,56.36000061035156,86.08995056152344,45.404842376708984
2006-06-20,,57.29999923706055,86.38231658935547,45.32933807373047
2006-06-21,,58.33000183105469,87.02274322509766,45.340145111083984
2006-06-22,,57.72999954223633,86.63987731933594,45.08123779296875
2006-06-23,,57.9900016784668,86.6259536743164,44.98955535888672
2006-06-26,,58.279998779296875,87.00881958007812,44.903289794921875
2006-06-27,,57.68000030517578,86.25701141357422,45.12440872192383
2006-06-28,,57.540000915527344,86.84172821044922,44.88710021972656
2006-06-29,,59.52000045776367,88.59598541259766,45.03813171386719
2006-06-30,,61.22999954223633,88.60296630859375,45.4749755859375
2006-07-03,,62.18000030517578,88.96495056152344,45.4300422668457
2006-07-05,,62.5,88.456787109375,45.06727600097656
2006-07-06,,63.02000045776367,88.71434020996094,45.343441009521484
2006-07-07,,62.630001068115234,88.13655853271484,45.635738372802734
2006-07-10,,62.02000045776367,88.3036117553711,45.6790771484375
2006-07-11,,63.810001373291016,88.69345092773438,45.82527542114258
2006-07-12,,64.91999816894531,87.74671936035156,45.8360710144043
2006-07-13,,65.55000305175781,86.31967163085938,46.0147705078125
2006-07-14,,65.8499984741211,85.98552703857422,46.04181671142578
2006-07-17,,63.95000076293945,85.86021423339844,46.1121826171875
2006-07-18,,62.900001525878906,86.29875946044922,45.71697235107422
2006-07-19,,64.02999877929688,87.49613189697266,46.1501350402832
2006-07-20,,62.540000915527344,86.89747619628906,46.285438537597656
2006-07-21,,61.709999084472656,86.28484344482422,46.198822021484375
2006-07-24,,61.13999938964844,87.85810089111328,46.17174530029297
2006-07-25,,61.54999923706055,88.17137145996094,46.03640365600586
2006-07-26,,62.0,88.28968811035156,46.20423889160156
2006-07-27,,62.900001525878906,88.20614624023438,46.13386535644531
2006-07-28,,63.11000061035156,89.09024810791016,46.399169921875
2006-07-31,,63.15999984741211,88.999755859375,46.45871353149414
2006-08-01,,64.31999969482422,88.56118774414062,46.454341888427734
2006-08-02,,64.75,89.15985107421875,46.62830352783203
2006-08-03,,64.12000274658203,89.39655303955078,46.63920211791992
2006-08-04,,64.27999877929688,89.2433853149414,46.92181396484375
2006-08-07,,64.5,89.03455352783203,46.94902801513672
2006-08-08,,63.970001220703125,88.69345092773438,46.845733642578125
2006-08-09,,64.62999725341797,88.39411163330078,46.693546295166016
2006-08-10,,63.25,88.6656494140625,46.62284851074219
2006-08-11,,62.709999084472656,88.41498565673828,46.4217643737793
2006-08-14,,62.25,88.48461151123047,46.340232849121094
2006-08-15,,62.0099983215332,89.54271697998047,46.7315788269043
2006-08-16,,62.4900016784668,90.2875747680664,47.046852111816406
2006-08-17,,61.029998779296875,90.51728057861328,47.03056716918945
2006-08-18,,61.040000915527344,90.97676849365234,47.16643524169922
2006-08-21,,62.439998626708984,90.58692169189453,47.33496856689453
2006-08-22,,62.04999923706055,90.57996368408203,47.35127258300781
2006-08-23,,61.83000183105469,90.329345703125,47.37303161621094
2006-08-24,,61.75,90.25282287597656,47.459930419921875
2006-08-25,,61.77000045776367,90.3641357421875,47.530635833740234
2006-08-28,,61.0,90.7957534790039,47.574127197265625
2006-08-29,,60.939998626708984,90.90019989013672,47.63936996459961
2006-08-30,,61.41999816894531,90.95588684082031,47.764381408691406
2006-08-31,,62.290000915527344,90.94194030761719,47.8785400390625
2006-09-01,,62.13999938964844,91.48493957519531,47.89492416381836
2006-09-05,,63.36000061035156,91.65892028808594,47.59474563598633
2006-09-06,,62.86000061035156,90.8514404296875,47.529273986816406
2006-09-07,,61.25,90.43376922607422,47.6220588684082
2006-09-08,,60.63999938964844,90.69132995605469,47.66024398803711
2006-09-11,,58.5,90.78179931640625,47.61660385131836
2006-09-12,,58.31999969482422,91.67284393310547,47.856719970703125
2006-09-13,,58.619998931884766,92.04181671142578,47.8785514831543
2006-09-14,,57.189998626708984,92.04875183105469,47.76939392089844
2006-09-15,,57.400001525878906,92.26480102539062,47.731178283691406
2006-09-18,,58.22999954223633,92.39067840576172,47.654788970947266
2006-09-19,,56.91999816894531,92.15995025634766,48.18961715698242
2006-09-20,,57.2599983215332,92.64935302734375,48.26056671142578
2006-09-21,,57.95000076293945,92.201904296875,48.70261001586914
2006-09-22,,58.5,91.92224884033203,48.94271469116211
2006-09-25,,58.5,92.62841796875,49.28656768798828
2006-09-26,,58.7400016784668,93.39752960205078,49.079200744628906
2006-09-27,,59.810001373291016,93.5093765258789,48.937286376953125
2006-09-28,,59.790000915527344,93.47440338134766,48.85543441772461
2006-09-29,,59.470001220703125,93.39752960205078,48.79541778564453
